region,price,year,manufacturer,model,condition,odometer,title_status,transmission,type,paint_color,state,lat,long
string,numeric,numeric,string,string,enum,numeric,enum,enum,enum,enum,enum,numeric,numeric
birmingham,6900,2010,mazda,3i,good,165255,rebuilt,automatic,sedan,grey,al,33.243013,-86.81742
huntsville / decatur,16306,2017,mazda,mazda3 4-door,,101982,clean,automatic,sedan,red,al,34.737799,-86.650889
mobile,800,2006,mazda,3,fair,1234,clean,automatic,sedan,grey,al,30.5222,-87.7457
anchorage / mat-su,7500,2011,mazda,3 i sport,excellent,42000,rebuilt,automatic,sedan,silver,ak,61.5923,-149.3959
anchorage / mat-su,5500,2010,mazda,3,good,114600,clean,automatic,sedan,red,ak,61.588262,-149.405651
anchorage / mat-su,17750,2017,mazda,3 sport,excellent,9157,clean,automatic,sedan,grey,ak,61.21778,-149.869995
anchorage / mat-su,10194,2013,mazda,mazda3,,87638,clean,other,sedan,black,ak,61.176984,-149.86941
anchorage / mat-su,18991,2018,mazda,mazda3 4-door,,21890,clean,automatic,sedan,silver,ak,61.180231,-149.869503
anchorage / mat-su,18991,2018,mazda,mazda3 4-door,,21890,clean,automatic,sedan,silver,ak,61.180231,-149.869503
anchorage / mat-su,18991,2018,mazda,mazda3 4-door,,21890,clean,automatic,sedan,silver,ak,61.180231,-149.869503
anchorage / mat-su,17750,2017,mazda,3 sport,excellent,9157,clean,automatic,sedan,grey,ak,61.21778,-149.869995
anchorage / mat-su,18991,2018,mazda,mazda3 4-door,,21890,clean,automatic,sedan,silver,ak,61.180231,-149.869503
anchorage / mat-su,5500,2008,mazda,3,,87000,rebuilt,automatic,,,ak,61.50814,-149.381618
anchorage / mat-su,18991,2018,mazda,mazda3 4-door,,21890,clean,automatic,sedan,silver,ak,61.180231,-149.869503
anchorage / mat-su,13999,2016,mazda,mazda3,,82982,clean,automatic,hatchback,blue,ak,61.180231,-149.869503
flagstaff / sedona,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,az,33.7865,-84.4454
mohave county,9871,2015,mazda,mazda3,,120683,,automatic,hatchback,blue,az,34.544258,-114.352806
phoenix,8499,2011,mazda,3 s grand touring,good,123000,clean,automatic,sedan,red,az,33.415663,-111.657894
phoenix,2699,2007,mazda,mazda3 i sport,,243286,clean,manual,sedan,black,az,33.414351,-111.880831
phoenix,4500,2010,mazda,3,excellent,128000,clean,automatic,sedan,silver,az,33.5623,-112.0559
phoenix,2699,2007,mazda,mazda3 i sport,,243286,clean,manual,sedan,black,az,33.414351,-111.880831
phoenix,4990,2011,mazda,3,excellent,147000,clean,automatic,,,az,33.3301,-111.8632
phoenix,5999,2012,mazda,mazda3,excellent,136000,clean,manual,sedan,grey,az,33.466092,-112.120961
phoenix,6994,2012,mazda,3 i touring,,161035,clean,automatic,,,az,33.3105,-111.8239
phoenix,15990,2013,mazda,mazda3 i touring hatchback,good,26490,clean,other,hatchback,red,az,33.5,-112.05
phoenix,18590,2014,mazda,mazda3 s grand touring,good,42371,clean,other,sedan,silver,az,33.5,-112.05
phoenix,18990,2016,mazda,mazda3 i touring hatchback,good,32642,clean,other,hatchback,,az,33.44,-111.8
phoenix,19990,2018,mazda,mazda3 touring hatchback,good,14063,clean,other,hatchback,blue,az,33.51,-112.36
phoenix,6800,2012,mazda,mazda3,good,114000,clean,automatic,sedan,black,az,33.479338,-112.507188
prescott,17433,2017,mazda,mazda3,,35564,clean,automatic,other,white,az,34.6019,-112.3264
prescott,18590,2017,mazda,mazda3 touring 2.5,good,34723,clean,other,hatchback,blue,az,34.62,-112.42
prescott,8900,2011,mazda,3,like new,93448,clean,automatic,hatchback,white,az,34.543321,-112.45584
prescott,17433,2017,mazda,mazda3,,35564,clean,automatic,other,white,az,34.6019,-112.3264
tucson,4990,2009,mazda,3,,115860,clean,automatic,sedan,,az,32.206176,-110.841007
tucson,4990,2010,mazda,mazda3,excellent,162648,clean,manual,sedan,,az,32.236664,-110.866049
tucson,0,2018,mazda,mazda3,,45030,clean,automatic,,,az,33.633522,-111.91416
tucson,2950,2008,mazda,3,,220000,clean,manual,,,az,32.2138,-110.824
tucson,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,az,32.21,-110.96
tucson,14995,2015,mazda,3,excellent,22000,clean,automatic,sedan,black,az,32.25,-110.8869
tucson,8995,2013,mazda,mazda3 i sport,,96924,clean,automatic,sedan,black,az,32.200727,-110.874757
tucson,4990,2009,mazda,mazda3,excellent,154345,clean,automatic,sedan,black,az,32.236664,-110.866049
tucson,11995,2013,mazda,3,excellent,48000,clean,automatic,sedan,red,az,32.25,-110.8869
tucson,4990,2009,mazda,mazda3,excellent,154345,clean,automatic,sedan,black,az,32.236664,-110.866049
tucson,14000,2015,mazda,3,like new,55392,clean,automatic,,black,az,32.1985,-110.8802
tucson,8900,2012,mazda,"3 ,2012",excellent,76300,clean,automatic,,black,az,32.2519,-110.82
tucson,10995,2013,mazda,mazda3,excellent,69000,clean,automatic,sedan,,az,32.25,-110.8869
tucson,4990,2009,mazda,mazda3,excellent,154345,clean,automatic,sedan,black,az,32.236664,-110.866049
tucson,16995,2018,mazda,mazda3 5-door,excellent,31000,clean,automatic,sedan,silver,az,32.25,-110.8869
tucson,16590,2013,mazda,mazda3 i grand touring,good,33243,clean,automatic,hatchback,white,az,32.21,-110.96
tucson,7999,2012,mazda,mazda3,excellent,103433,clean,automatic,sedan,blue,az,32.257918,-110.961503
fayetteville,4500,2004,mazda,3,excellent,141219,clean,automatic,hatchback,grey,ar,36.165106,-94.144506
fayetteville,20500,2019,mazda,3,like new,12000,clean,automatic,hatchback,blue,ar,36.3577,-94.2224
bakersfield,20590,2019,mazda,mazda3 select sedan 4d,good,19900,clean,other,sedan,,ca,35.38,-119.02
bakersfield,20990,2019,mazda,mazda3 preferred sedan 4d,good,6131,clean,other,sedan,white,ca,35.38,-119.02
bakersfield,16998,2017,mazda,mazda3 4-door,excellent,60389,clean,automatic,sedan,,ca,35.283445,-120.658029
bakersfield,18977,2018,mazda,mazda3 4-door,excellent,35073,clean,automatic,sedan,,ca,35.283445,-120.658029
bakersfield,14999,2016,mazda,mazda3,excellent,43634,clean,automatic,sedan,,ca,34.227125,-118.467977
bakersfield,14999,2016,mazda,mazda3,excellent,32600,clean,automatic,sedan,,ca,34.227125,-118.467977
bakersfield,9500,2014,mazda,3,excellent,98500,clean,automatic,sedan,white,ca,35.139037,-118.481112
chico,10495,2013,mazda,3,,92145,clean,automatic,hatchback,red,ca,38.655305,-120.953858
chico,8880,2014,mazda,mazda3,excellent,,clean,manual,sedan,,ca,38.6093,-121.4443
chico,8995,2013,mazda,3i sv,excellent,123687,clean,automatic,sedan,silver,ca,39.145315,-121.59608
chico,10495,2013,mazda,3,,92145,clean,automatic,hatchback,red,ca,38.655305,-120.953858
chico,8995,2013,mazda,mazda3,excellent,94262,clean,automatic,sedan,black,ca,38.611926,-121.423565
chico,7777,2011,mazda,mazda3,excellent,145217,clean,manual,sedan,,ca,38.611926,-121.423565
fresno / madera,20590,2019,mazda,mazda3 select sedan 4d,good,19900,clean,other,sedan,,ca,33.779214,-84.411811
fresno / madera,9950,2012,mazda,mazda3,excellent,111638,clean,automatic,sedan,grey,ca,36.905852,-119.794299
fresno / madera,20990,2019,mazda,mazda3 preferred sedan 4d,good,6131,clean,other,sedan,white,ca,33.779214,-84.411811
fresno / madera,9950,2012,mazda,mazda3,excellent,111638,clean,automatic,sedan,grey,ca,36.905852,-119.794299
fresno / madera,12000,2016,mazda,3,good,86000,clean,automatic,sedan,silver,ca,36.868713,-119.702911
fresno / madera,16998,2017,mazda,mazda3 4-door,excellent,60389,clean,automatic,sedan,,ca,35.283445,-120.658029
fresno / madera,18977,2018,mazda,mazda3 4-door,excellent,35073,clean,automatic,sedan,,ca,35.283445,-120.658029
fresno / madera,8995,2013,mazda,mazda3,excellent,94262,clean,automatic,sedan,black,ca,38.611926,-121.423565
fresno / madera,7777,2011,mazda,mazda3,excellent,145217,clean,manual,sedan,,ca,38.611926,-121.423565
fresno / madera,8999,2012,mazda,mazda3,excellent,132185,clean,automatic,sedan,blue,ca,37.803997,-121.216343
gold country,5999,2013,mazda,mazda3 i sv,,187030,clean,manual,sedan,white,ca,38.905363,-121.0774
gold country,10999,2016,mazda,mazda3 i sport,excellent,79390,clean,manual,sedan,,ca,38.614952,-121.271667
hanford-corcoran,20990,2019,mazda,mazda3 preferred sedan 4d,good,6131,clean,other,sedan,white,ca,36.27,-119.63
imperial county,0,2018,mazda,mazda3,,33957,clean,automatic,sedan,,ca,33.755638,-116.286258
inland empire,8900,2010,mazda,mazda3,excellent,0,clean,automatic,sedan,white,ca,33.875577,-117.570384
inland empire,9900,2013,mazda,mazda3,excellent,84686,clean,automatic,sedan,black,ca,33.875577,-117.570384
inland empire,0,2016,mazda,3,,40758,clean,automatic,sedan,grey,ca,33.716932,-117.867989
inland empire,5995,2008,mazda,3,excellent,82000,clean,automatic,sedan,grey,ca,33.569,-117.1783
inland empire,11950,2016,mazda,mazda3,,71000,clean,automatic,sedan,,ca,33.888841,-118.352073
inland empire,7997,2011,mazda,mazda3 s sport,,130562,clean,automatic,hatchback,white,ca,33.505381,-117.155728
inland empire,5490,2009,mazda,mazda3,,166449,clean,automatic,hatchback,white,ca,34.090791,-117.907439
inland empire,6999,2012,mazda,mazda3 i grand touring,good,122704,clean,automatic,sedan,,ca,33.745583,-116.361979
inland empire,0,2016,mazda,3,,40758,clean,automatic,sedan,grey,ca,33.7086,-117.8701
inland empire,5495,2007,mazda,mazda3,excellent,159927,clean,automatic,sedan,,ca,34.070283,-117.417684
inland empire,5400,2011,mazda,3,good,100500,clean,automatic,sedan,black,ca,33.7399,-117.0151
los angeles,7850,2014,mazda,3,like new,99000,salvage,automatic,,,ca,34.044,-118.2517
los angeles,1000,2011,mazda,3,,124,clean,automatic,,,ca,34.1993,-118.5983
los angeles,22488,2018,mazda,mazda3,,11940,clean,automatic,,brown,ca,34.128131,-118.255495
los angeles,18990,2016,mazda,mazda3 s grand touring,good,46845,clean,other,hatchback,red,ca,33.88,-118.4
los angeles,4000,2007,mazda,3,good,155734,clean,automatic,hatchback,black,ca,33.9056,-118.0818
los angeles,5200,2009,mazda,3,excellent,95000,clean,automatic,sedan,black,ca,34.1407,-117.9567
los angeles,1000,2011,mazda,3,,124,clean,automatic,,,ca,34.1993,-118.5983
los angeles,18990,2016,mazda,mazda3 i touring hatchback,good,32642,clean,other,hatchback,,ca,34.04,-118.04
los angeles,16999,2018,mazda,3,excellent,45581,clean,automatic,sedan,silver,ca,34.643094,-118.23658
mendocino county,3600,2006,mazda,3,good,156000,salvage,automatic,other,,ca,38.9576,-122.636
mendocino county,10999,2016,mazda,mazda3 i sport,excellent,79390,clean,manual,sedan,,ca,38.614952,-121.271667
merced,10999,2016,mazda,mazda3 i sport,excellent,79390,clean,manual,sedan,,ca,38.614952,-121.271667
merced,89,2016,mazda,3,excellent,58350,salvage,automatic,sedan,silver,ca,37.6717,-120.9482
merced,11055,2013,mazda,mazda3 i grand touring,good,114610,clean,automatic,hatchback,,ca,38.610767,-121.422557
merced,8838,2012,mazda,mazda3 i grand touring,good,125167,clean,automatic,hatchback,silver,ca,38.610767,-121.422557
merced,9999,2013,mazda,mazda3,excellent,99091,clean,automatic,sedan,white,ca,37.609783,-120.995406
merced,8288,2011,mazda,mazda3 i sport,good,121452,clean,automatic,sedan,silver,ca,38.610767,-121.422557
merced,7188,2010,mazda,mazda3 i touring,good,132574,clean,automatic,sedan,,ca,38.610767,-121.422557
modesto,7499,2012,mazda,mazda3 i touring,,105622,clean,automatic,sedan,white,ca,37.797142,-121.230484
modesto,18990,2016,mazda,mazda3 i grand touring,good,29588,clean,automatic,hatchback,blue,ca,33.779214,-84.411811
modesto,7500,2012,mazda,3 touring,,166515,clean,automatic,,,ca,37.654594,-120.993804
modesto,9999,2013,mazda,mazda3,excellent,99091,clean,automatic,sedan,white,ca,37.609783,-120.995406
modesto,5399,2010,mazda,mazda3 s sport,,134140,clean,automatic,hatchback,red,ca,37.797142,-121.230484
modesto,0,2014,mazda,mazda3,excellent,,clean,manual,sedan,,ca,38.6093,-121.4443
modesto,10999,2016,mazda,mazda3 i sport,excellent,79390,clean,manual,sedan,,ca,38.614952,-121.271667
modesto,10999,2016,mazda,mazda3 i sport,excellent,79390,clean,manual,sedan,,ca,38.614952,-121.271667
modesto,7499,2012,mazda,mazda3 i touring,,105622,clean,automatic,sedan,white,ca,37.797142,-121.230484
modesto,15990,2014,mazda,mazda3 i touring hatchback,good,28647,clean,other,hatchback,,ca,33.779214,-84.411811
modesto,5399,2010,mazda,mazda3 s sport,,134140,clean,automatic,hatchback,red,ca,37.797142,-121.230484
modesto,6999,2013,mazda,mazda3,excellent,,clean,automatic,sedan,grey,ca,38.6239,-121.3837
modesto,5399,2010,mazda,mazda3 s sport,,134140,clean,automatic,hatchback,red,ca,37.797142,-121.230484
modesto,11998,2016,mazda,mazda3,excellent,10311,clean,automatic,hatchback,white,ca,38.641098,-121.428624
modesto,7499,2012,mazda,mazda3 i touring,,105622,clean,automatic,sedan,white,ca,37.797142,-121.230484
modesto,7499,2012,mazda,mazda3 i touring,,105622,clean,automatic,sedan,white,ca,37.797142,-121.230484
modesto,17990,2018,mazda,mazda3 sport hatchback 4d,good,24849,clean,other,hatchback,silver,ca,33.7865,-84.4454
monterey bay,11688,2014,mazda,mazda3,,97493,clean,automatic,,,ca,36.613457,-121.843935
monterey bay,13200,2015,mazda,3,excellent,69200,clean,automatic,hatchback,red,ca,36.4196,-121.3243
monterey bay,11688,2014,mazda,mazda3,,97493,clean,automatic,,,ca,36.613457,-121.843935
monterey bay,11688,2014,mazda,mazda3,,97493,clean,automatic,,,ca,36.613457,-121.843935
monterey bay,18990,2016,mazda,mazda3 i grand touring,good,29588,clean,automatic,hatchback,blue,ca,36.6,-121.88
monterey bay,0,2012,mazda,3,excellent,50023,clean,manual,hatchback,blue,ca,36.687201,-121.79871
orange county,7699,2013,mazda,3,,107629,clean,automatic,,blue,ca,33.799976,-117.551823
orange county,15990,2014,mazda,mazda3 i touring hatchback,good,28647,clean,other,hatchback,,ca,33.74,-117.82
orange county,0,2016,mazda,3,,40758,clean,automatic,sedan,grey,ca,33.716932,-117.867989
orange county,6495,2010,mazda,mazda3,,123336,clean,automatic,sedan,white,ca,33.75872,-118.01385
orange county,6999,2013,mazda,3 touring,excellent,120608,clean,automatic,hatchback,grey,ca,33.748911,-117.891304
orange county,5300,2012,mazda,3,excellent,124000,clean,automatic,sedan,,ca,33.8998,-118.3199
orange county,5700,2008,mazda,3,excellent,103000,clean,manual,hatchback,silver,ca,33.6528,-117.6731
orange county,5995,2008,mazda,3,excellent,82000,clean,automatic,sedan,grey,ca,33.569,-117.1783
orange county,9995,2015,mazda,mazda3,,78102,clean,automatic,sedan,,ca,33.83718,-117.84541
orange county,9900,2013,mazda,mazda3,excellent,84686,clean,automatic,sedan,black,ca,33.875577,-117.570384
orange county,5995,2011,mazda,3,,120000,clean,automatic,,,ca,33.6829,-117.8298
orange county,0,2016,mazda,3,,40758,clean,automatic,sedan,grey,ca,33.7086,-117.8701
orange county,7650,2012,mazda,mazda3,,111827,clean,automatic,hatchback,,ca,33.811283,-117.9021
orange county,0,2015,mazda,mazda3,,93063,,manual,sedan,white,ca,34.1144,-117.6583
orange county,8999,2017,mazda,mazda3,good,43558,salvage,automatic,sedan,grey,ca,33.6483,-117.9155
palm springs,6999,2012,mazda,mazda3 i grand touring,good,122704,clean,automatic,sedan,,ca,33.745583,-116.361979
palm springs,6900,2013,mazda,mazda3 i sv,excellent,111000,clean,automatic,sedan,,ca,33.745144,-116.351803
palm springs,6500,2011,mazda,mazda3 i sport,excellent,109000,clean,automatic,sedan,,ca,33.745144,-116.351803
palm springs,6999,2012,mazda,mazda3 i grand touring,good,122704,clean,automatic,sedan,,ca,33.745583,-116.361979
palm springs,0,2018,mazda,mazda3,,33957,clean,automatic,sedan,,ca,33.755638,-116.286258
palm springs,6500,2011,mazda,mazda3 i sport,excellent,109000,clean,automatic,sedan,,ca,33.745144,-116.351803
palm springs,6900,2013,mazda,mazda3 i sv,excellent,111000,clean,automatic,sedan,,ca,33.745144,-116.351803
palm springs,6999,2012,mazda,mazda3 i grand touring,good,122704,clean,automatic,sedan,,ca,33.745583,-116.361979
palm springs,6500,2011,mazda,mazda3 i sport,excellent,109000,clean,automatic,sedan,,ca,33.745144,-116.351803
palm springs,6900,2013,mazda,mazda3 i sv,excellent,111000,clean,automatic,sedan,,ca,33.745144,-116.351803
palm springs,6999,2012,mazda,mazda3 i grand touring,good,122704,clean,automatic,sedan,,ca,33.745583,-116.361979
palm springs,6900,2013,mazda,3,excellent,68000,salvage,automatic,sedan,black,ca,34.1176,-116.445
palm springs,8999,2013,mazda,mazda3 i grand touring,good,99661,clean,automatic,hatchback,,ca,33.745583,-116.361979
palm springs,6999,2012,mazda,mazda3 i grand touring,good,122704,clean,automatic,sedan,,ca,33.745583,-116.361979
redding,11999,2015,mazda,mazda3 i sport w/ navigation system,,88302,clean,manual,sedan,black,ca,40.57109,-122.360944
redding,11999,2015,mazda,mazda3 i sport w/ navigation system,,88302,clean,manual,sedan,black,ca,40.57109,-122.360944
redding,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
redding,17990,2017,mazda,mazda3 touring 2.5,good,44997,clean,other,hatchback,,ca,33.779214,-84.411811
redding,0,2014,mazda,mazda3,excellent,,clean,manual,sedan,,ca,38.6093,-121.4443
redding,11999,2015,mazda,mazda3 i sport w/ navigation system,,88302,clean,manual,sedan,black,ca,40.57109,-122.360944
redding,11999,2015,mazda,mazda3 i sport w/ navigation system,,88302,clean,manual,sedan,black,ca,40.57109,-122.360944
redding,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
redding,8995,2013,mazda,3i sv,excellent,123687,clean,automatic,sedan,silver,ca,39.145315,-121.59608
redding,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
redding,18500,2013,mazda,mazda3,excellent,54261,clean,manual,sedan,,ca,38.608933,-121.430188
redding,8988,2012,mazda,mazda3,excellent,105894,clean,manual,hatchback,,ca,38.669027,-121.333868
redding,11988,2016,mazda,mazda3 - rear camera - blind spot assist - gas sav,excellent,,clean,automatic,sedan,black,ca,38.5892,-121.4057
redding,14599,2015,mazda,mazda3 i sport w/ navigation system,,43857,clean,automatic,hatchback,black,ca,40.57109,-122.360944
reno / tahoe,17999,2013,mazda,mazda3,excellent,54261,clean,manual,sedan,,ca,38.608933,-121.430188
reno / tahoe,11823,2015,mazda,mazda3,,105493,clean,automatic,hatchback,brown,ca,39.179138,-119.725304
reno / tahoe,7950,2013,mazda,mazda3,excellent,110475,clean,automatic,sedan,blue,ca,39.524283,-119.825238
reno / tahoe,18990,2018,mazda,mazda3 touring sedan 4d,good,18553,clean,other,sedan,white,ca,33.779214,-84.411811
reno / tahoe,9823,2013,mazda,mazda3,,85834,clean,automatic,sedan,black,ca,39.179138,-119.725304
reno / tahoe,7950,2013,mazda,mazda3,excellent,110475,clean,automatic,sedan,blue,ca,39.524283,-119.825238
reno / tahoe,17990,2016,mazda,mazda3 i sport hatchback,good,11319,clean,other,hatchback,black,ca,33.779214,-84.411811
reno / tahoe,11823,2015,mazda,mazda3,,105493,clean,automatic,hatchback,brown,ca,39.179138,-119.725304
sacramento,0,2017,mazda,mazda3 5-door,,43478,clean,automatic,other,black,ca,38.496861,-121.465919
sacramento,2900,2009,mazda,3,good,165422,clean,automatic,,blue,ca,38.4826,-121.4006
sacramento,8988,2013,mazda,mazda3 i sport,good,115390,clean,automatic,sedan,white,ca,38.610767,-121.422557
sacramento,8288,2011,mazda,mazda3 i sport,good,121452,clean,automatic,sedan,silver,ca,38.610767,-121.422557
sacramento,7188,2010,mazda,mazda3 i touring,good,132574,clean,automatic,sedan,,ca,38.610767,-121.422557
sacramento,8988,2013,mazda,mazda3 i sport,good,115390,clean,automatic,sedan,white,ca,38.610767,-121.422557
sacramento,8288,2011,mazda,mazda3 i sport,good,121452,clean,automatic,sedan,silver,ca,38.610767,-121.422557
sacramento,7188,2010,mazda,mazda3 i touring,good,132574,clean,automatic,sedan,,ca,38.610767,-121.422557
sacramento,14900,2017,mazda,mazda3 4-door,,73010,clean,automatic,sedan,silver,ca,38.405574,-121.392486
sacramento,4900,2007,mazda,3,good,125000,salvage,automatic,hatchback,white,ca,38.6711,-121.1093
sacramento,6800,2010,mazda,3,good,166000,clean,automatic,hatchback,grey,ca,38.6807,-121.1634
sacramento,5950,2010,mazda,mazda3,good,157781,clean,automatic,sedan,blue,ca,38.538729,-121.409144
sacramento,9988,2011,mazda,mazda3,,110940,clean,manual,hatchback,white,ca,38.739933,-121.290932
sacramento,11988,2010,mazda,mazda3 s sport,excellent,72984,,automatic,hatchback,,ca,37.963201,-122.509472
sacramento,6999,2013,mazda,mazda3,good,65000,clean,automatic,sedan,black,ca,38.7346,-121.234
sacramento,11900,2014,mazda,mazda3,,71481,clean,manual,sedan,silver,ca,38.677824,-121.777154
sacramento,4500,2005,mazda,mazda3 i,good,155511,clean,automatic,sedan,grey,ca,38.6239,-121.3837
san diego,3750,2008,mazda,3 hatchback,excellent,156400,salvage,automatic,,grey,ca,32.7635,-117.2028
san diego,5000,2008,mazda,mazda3,good,185000,clean,automatic,hatchback,red,ca,32.7473,-117.1527
san diego,6999,2012,mazda,mazda3,like new,131430,clean,automatic,,grey,ca,33.8419,-117.6043
san diego,6999,2012,mazda,mazda3,like new,131430,clean,automatic,,grey,ca,33.8419,-117.6043
san diego,4999,2010,mazda,mazda3,like new,256000,clean,automatic,sedan,grey,ca,32.617248,-117.084281
san diego,9000,2013,mazda,3,good,91512,clean,automatic,sedan,white,ca,33.0279,-117.0856
san diego,15998,2018,mazda,mazda3,,41684,clean,automatic,hatchback,white,ca,32.82387,-117.1552
san diego,18000,2016,mazda,3,excellent,14016,clean,automatic,hatchback,white,ca,33.1644,-117.2403
san diego,7699,2013,mazda,3,like new,107629,clean,automatic,,blue,ca,33.821799,-117.575684
san diego,15990,2014,mazda,mazda3 i touring hatchback,good,28647,clean,other,hatchback,,ca,32.74,-117.17
san diego,16500,2017,mazda,3,like new,30000,clean,automatic,sedan,silver,ca,32.9756,-117.0402
san diego,10500,2016,mazda,3 2.0 sport,like new,58000,salvage,automatic,sedan,grey,ca,32.7607,-117.0721
san diego,8995,2013,mazda,mazda3 i sv,,64037,clean,automatic,sedan,black,ca,32.768946,-117.047733
san diego,2800,2006,mazda,3,excellent,210000,clean,manual,sedan,black,ca,32.7178,-117.1209
san diego,9900,2013,mazda,mazda3,excellent,84686,clean,automatic,sedan,black,ca,33.875577,-117.570384
san diego,5950,2009,mazda,mazda3,excellent,103107,clean,automatic,sedan,red,ca,32.751305,-117.24593
san diego,5995,2008,mazda,3,excellent,82000,clean,automatic,sedan,grey,ca,33.569,-117.1783
san diego,7990,2010,mazda,3 sport,good,121000,clean,manual,hatchback,grey,ca,33.12315,-117.08622
san diego,17590,2018,mazda,mazda3 touring sedan 4d,good,38426,clean,other,sedan,white,ca,32.86,-117.24
san diego,15998,2018,mazda,mazda3,,41684,clean,automatic,hatchback,white,ca,32.82387,-117.1552
san luis obispo,16998,2017,mazda,mazda3 4-door,excellent,60389,clean,automatic,sedan,,ca,35.283445,-120.658029
san luis obispo,18977,2018,mazda,mazda3 4-door,excellent,35073,clean,automatic,sedan,,ca,35.283445,-120.658029
san luis obispo,16998,2017,mazda,mazda3 4-door,excellent,60389,clean,automatic,sedan,,ca,35.283445,-120.658029
san luis obispo,18977,2018,mazda,mazda3 4-door,excellent,35073,clean,automatic,sedan,,ca,35.283445,-120.658029
san luis obispo,16998,2017,mazda,mazda3 4-door,excellent,60389,clean,automatic,sedan,,ca,35.283445,-120.658029
san luis obispo,18977,2018,mazda,mazda3 4-door,excellent,35073,clean,automatic,sedan,,ca,35.283445,-120.658029
santa barbara,18990,2016,mazda,mazda3 i grand touring,good,29588,clean,automatic,hatchback,blue,ca,33.779214,-84.411811
santa barbara,8999,2013,mazda,mazda3 i sv sedan 4d,excellent,90910,,manual,sedan,,ca,34.213401,-119.178039
santa barbara,6500,2011,mazda,mazda3 i touring sedan,excellent,117856,,manual,sedan,,ca,34.213401,-119.178039
santa maria,20990,2019,mazda,mazda3 preferred sedan 4d,good,6131,clean,other,sedan,white,ca,33.779214,-84.411811
santa maria,7499,2013,mazda,3,good,137838,clean,manual,hatchback,grey,ca,34.957387,-120.436023
SF bay area,3600,2006,mazda,3,good,156000,salvage,automatic,,,ca,38.9576,-122.636
SF bay area,6900,2010,mazda,3 hatchback,excellent,126000,clean,automatic,hatchback,grey,ca,37.3886,-122.0177
SF bay area,5000,2008,mazda,3,good,149250,clean,automatic,hatchback,silver,ca,37.716118,-122.465321
SF bay area,6600,2008,mazda,3 hatchback,excellent,98305,clean,automatic,,black,ca,37.01542,-121.599338
SF bay area,11688,2014,mazda,mazda3 i touring automatic,,97493,clean,automatic,sedan,grey,ca,36.613457,-121.843935
SF bay area,16510,2013,mazda,mazda3 i grand touring,good,14718,clean,automatic,sedan,white,ca,37.67756,-122.09099
SF bay area,18590,2017,mazda,mazda3 sport hatchback 4d,good,21903,clean,other,hatchback,blue,ca,37.45,-122.1
SF bay area,16799,2016,mazda,mazda3 s touring,good,49442,clean,automatic,hatchback,,ca,37.415052,-122.102602
SF bay area,18990,2016,mazda,mazda3 i touring hatchback,good,32642,clean,other,hatchback,,ca,37.45,-122.1
SF bay area,16799,2016,mazda,mazda3 s touring,good,49442,clean,automatic,hatchback,,ca,37.415052,-122.102602
SF bay area,17444,2018,mazda,mazda3 sport sedan,good,36549,clean,automatic,sedan,blue,ca,37.52134,-121.999011
SF bay area,20590,2019,mazda,mazda3 select sedan 4d,good,19900,clean,other,sedan,,ca,37.45,-122.1
SF bay area,15000,2018,mazda,3,excellent,53000,clean,automatic,hatchback,black,ca,37.676752,-121.754554
SF bay area,17101,2018,mazda,mazda3 sport sedan,good,47103,clean,automatic,sedan,blue,ca,37.52134,-121.999011
SF bay area,17101,2018,mazda,mazda3 sport sedan,good,47103,clean,automatic,sedan,blue,ca,37.52134,-121.999011
SF bay area,7499,2008,mazda,mazda3,excellent,1,clean,automatic,,,ca,,
SF bay area,21590,2019,mazda,mazda3 preferred sedan 4d,good,21552,clean,other,sedan,,ca,37.84,-122.53
SF bay area,18990,2016,mazda,mazda3 s grand touring,good,46845,clean,other,hatchback,red,ca,37.84,-122.53
SF bay area,5500,2012,mazda,3,good,230000,clean,manual,hatchback,grey,ca,37.3518,-121.8508
SF bay area,17990,2016,mazda,mazda3 i touring sedan 4d,good,26661,clean,other,sedan,red,ca,37.84,-122.53
SF bay area,0,2015,mazda,mazda3,good,91714,clean,automatic,sedan,blue,ca,38.379534,-122.712998
SF bay area,5200,2009,mazda,mazda3 touring hatchback,good,149985,clean,automatic,hatchback,grey,ca,37.3483,-121.9844
SF bay area,6000,2008,mazda,mazda3 touring sedan 4d,excellent,97689,clean,automatic,sedan,silver,ca,37.3483,-121.9844
SF bay area,16499,2015,mazda,mazda3,,37133,clean,automatic,hatchback,blue,ca,37.335987,-121.777603
SF bay area,4200,2008,mazda,3,good,119000,clean,manual,sedan,grey,ca,38.008,-122.259
SF bay area,3000,2007,mazda,mazda3 5-door,fair,221000,clean,manual,hatchback,silver,ca,38.4923,-122.9042
stockton,17999,2013,mazda,mazda3,excellent,54261,clean,manual,sedan,,ca,38.608933,-121.430188
